Id,Label,Year,Authors,InDegree,OutDegree,PageRank
47854,Organization detection for dynamic load balancing in individual-based simulations,2007,"Cyrille Bertelle,Antoine Dutot,Frédéric Guinand,Damien Olivier",1,0,0.00016215694736358233
47859,Extracting and composing robust features with denoising autoencoders,2008,"Pascal Vincent,Hugo Larochelle,Yoshua Bengio,Pierre-Antoine Manzagol",0,1,0.00014655614853807745
47865,Secure and DoS-Resistant Code Dissemination in Wireless Sensor Networks Using Seluge,2008,"An Liu,Young-Hyun Oh,Peng Ning",0,2,0.00014655614853807745
47889,Quantifying requirements volatility effects,2008,"G. P. Kulk,C. Verhoef",0,1,0.00014655614853807745
47893,Automatic analysis of speedup of MPI applications,2008,"Marc Casas,Rosa Badia,Jesús Labarta",0,1,0.00014655614853807745
47898,Support vector machines for interval discriminant analysis,2008,"C. Angulo,D. Anguita,L. Gonzalez-Abril,J. A. Ortega",0,1,0.00014655614853807745
47920,Self-healing by means of automatic workarounds,2008,"Antonio Carzaniga,Alessandra Gorla,Mauro Pezzè",0,1,0.00014655614853807745
47935,Face recognition using HOG-EBGM,2008,"Alberto Albiol,David Monzo,Antoine Martin,Jorge Sastre,Antonio Albiol",0,2,0.00014655614853807745
47940,Normative-informational positions: a modal-logical approach,2008,"Andrew J. I. Jones,Xavier Parent",0,1,0.00014655614853807745
47941,Comparing design and code metrics for software quality prediction,2008,"Yue Jiang,Bojan Cuki,Tim Menzies,Nick Bartlow",0,3,0.00014655614853807745
47973,A dynamically-allocated virtual channel architecture with congestion awareness for on-chip routers,2008,"Mingche Lai,Zhiying Wang,Lei Gao,Hongyi Lu,Kui Dai",0,1,0.00014655614853807745
47977,"Digraph measures: Kelly decompositions, games, and orderings",2008,"Paul Hunter,Stephan Kreutzer",0,1,0.00014655614853807745
47983,Semantic domains of timed event structures,2008,"I. B. Virbitskaite,R. S. Dubtsov",0,1,0.00014655614853807745
47991,Fast deterministic broadcast and gossiping algorithms for mobile ad hoc networks,2008,"Koushik Sinha,Suranjan Ghose,Pradip K. Srimani",0,1,0.00014655614853807745
48002,Minkowski sums of rotating convex polyhedra,2008,Jyh-Ming Lien,0,1,0.00014655614853807745
48007,BEND: MAC-layer proactive mixing protocol for network coding in multi-hop wireless networks,2008,Jian Zhang,0,1,0.00014655614853807745
48018,VLAM-G: Interactive data driven workflow engine for Grid-enabled resources,2007,"Vladimir Korkhov,Dmitry Vasyunin,Adianto Wibisono,Adam S. Z. Belloum,Márcia A. Inda,Marco Roos,Timo M. Breit,L. O. Hertzberger",0,2,0.00014655614853807745
48031,Multi-dimensional composition by objective in aspect-oriented requirements analysis,2008,"André Gonçalves Marques,Ana Moreira,João Araújo",0,1,0.00014655614853807745
48037,Institutions with a hierarchy of authorities in distributed dynamic environments,2008,"Guido Boella,Leendert van der Torre",0,1,0.00014655614853807745
48040,Adaptive Volterra/hybrid equalization of nonlinear ISI in a magneto-optic data storage channel,2003,"Sunil Gupta,B. Womack",0,1,0.00014655614853807745
48046,Fast algorithm for multicast and data gathering in wireless networks,2008,Michael Segal,0,1,0.00014655614853807745
48056,Envisioning systemic effects on persons and society throughout interactive system design,2008,"Lisa P. Nathan,Batya Friedman,Predrag Klasnja,Shaun K. Kane,Jessica K. Miller",0,1,0.00014655614853807745
48063,Estimating local optimums in EM algorithm over Gaussian mixture model,2008,"Zhenjie Zhang,Bing Tian Dai,Anthony K. H. Tung",0,1,0.00014655614853807745
48072,Curious George: An attentive semantic robot,2008,"David Meger,Per-Erik Forssén,Kevin Lai,Scott Helmer,Sancho McCann,Tristram Southey,Matthew Baumann,James J. Little,David G. Lowe",0,2,0.00014655614853807745
48081,Encoding First Order Proofs in SMT,2008,"Jeremy Bongio,Cyrus Katrak,Hai Lin,Christopher Lynch,Ralph Eric McGregor",0,1,0.00014655614853807745
48126,Multi-criteria decision analysis for customization of estimation by analogy method AQUA+,2008,"Jingzhou Li,Guenther Ruhe",0,2,0.00014655614853807745
48151,Effect of feature-type in selecting distance measure for an artificial immune system as a pattern recognizer,2008,"Seral Özşen,Salih Güneş",0,1,0.00014655614853807745
48166,A multi-agent-based model for a negotiation support system in electronic commerce,2007,"H. Li,H. Wang",0,5,0.00014655614853807745
48181,Server-based data push architecture for multi-processor environments,2007,"Xian-He Sun,Surendra Byna,Yong Chen",0,1,0.00014655614853807745
48190,"Special issue on Nature-inspired systems for parallel, asynchronous and decentralised environments",2007,"Enda Ridge,Edward Curry,Daniel Kudenko,Dimitar Kazakov",0,8,0.00014655614853807745
49478,A biology-inspired model for the automatic dissemination of information in P2P networks,2007,"C. Guéret,N. Monmarché,M. Slimane",1,0,0.00016215694736358233
48197,Local Hoare reasoning about DOM,2008,"Philippa A. Gardner,Gareth D. Smith,Mark J. Wheelhouse,Uri D. Zarfaty",2,2,0.0002987721384983986
48200,Polylogarithmic network navigability using compact metrics with small stretch,2008,"Pierre Fraigniaud,Cyril Gavoille",0,1,0.00014655614853807745
48209,Increasing minimum operating voltage (VDDmin) with number of CMOS logic gates and experimental verification with up to 1Mega-stage ring oscillators,2008,"Taro Niiyama,Zhe Piao,Koichi Ishida,Masami Murakata,Makoto Takamiya,Takayasu Sakurai",0,1,0.00014655614853807745
48223,Seeing sounds and hearing sights: The influence of prior learning on current perception,2008,"Jennifer D. Ryan,Sandra N. Moses,Melanie L. Ostreicher,Timothy Bardouille,Anthony T. Herdman,Lily Riggs,Endel Tulving",0,2,0.00014655614853807745
48228,Editorial: Special section on Microsoft Excel 2007,2008,B. D. McCullough,0,5,0.00014655614853807745
48230,MoBiS-Q: a tool for evaluating the success of mobile business services,2007,"Maiju Markova,Anne Aula,Teija Vainio,Heli Wigelius,Minna Kulju",0,1,0.00014655614853807745
48233,Local binary patterns for a hybrid fingerprint matcher,2008,"Loris Nanni,Alessandra Lumini",0,2,0.00014655614853807745
48234,On partial optimality in multi-label MRFs,2008,"Pushmeet Kohli,Alexander Shekhovtsov,Carsten Rother,Vladimir Kolmogorov,Philip Torr",0,1,0.00014655614853807745
48243,Software thermal management of dram memory for multicore systems,2008,"Jiang Lin,Hongzhong Zheng,Zhichun Zhu,Eugene Gorbatov,Howard David,Zhao Zhang",0,2,0.00014655614853807745
48244,Correlation verification between transistor variability model with body biasing and ring oscillation frequency in 90nm subthreshold circuits,2008,"Hiroshi Fuketa,Masanori Hashimoto,Yukio Mitsuyama,Takao Onoye",0,1,0.00014655614853807745
48256,A low-cost hybrid coordinated checkpointing protocol for mobile distributed systems,2008,Parveen Kumar,0,2,0.00014655614853807745
48263,Optimizing workflow data footprint,2007,"Gurmeet Singh,Karan Vahi,Arun Ramakrishnan,Gaurang Mehta,Ewa Deelman,Henan Zhao,Rizos Sakellariou,Kent Blackburn,Duncan Brown,Stephen Fairhurst,David Meyers,G. Bruce Berriman,John Good,Daniel S. Katz",0,2,0.00014655614853807745
48288,Design considerations for collaborative visual analytics,2008,"Jeffrey Heer,Maneesh Agrawala",0,3,0.00014655614853807745
48307,Mapping severe damage to land cover following the 2004 Indian Ocean tsunami using moderate spatial resolution satellite imagery,2007,"A. S. Belward,H. -J. Stibig,H. Eva,F. Rembold,T. Bucha,A. Hartley,R. Beuchle,D. Khudhairy,M. Michielon,D. Mollicone",1,0,0.0002713625391421164
48311,TOWARDS OPTIMIZING ENTERTAINMENT IN COMPUTER GAMES,2007,"Georgios N. Yannakakis,John Hallam",0,2,0.00014655614853807745
48316,Indicators of Northern Eurasia's land-cover change trends from SPOT-VEGETATION time-series analysis 1998-2005,2007,"C. Hüttich,M. Herold,C. Schmullius,V. Egorov,S. A. Bartalev",0,1,0.00014655614853807745
48331,Resource-efficient routing and scheduling of time-constrained streaming communication on networks-on-chip,2008,"Sander Stuijk,Twan Basten,Marc Geilen,Amir Hossein Ghamarian,Bart Theelen",0,5,0.00014655614853807745
48386,MOVIS: A system for visualizing distributed mobile object environments,2008,"Yaniv Frishman,Ayellet Tal",0,2,0.00014655614853807745
48388,Agent Mertacor: A robust design for dealing with uncertainty and variation in SCM environments,2008,"Kyriakos C. Chatzidimitriou,Andreas L. Symeonidis,Ioannis Kontogounis,Pericles A. Mitkas",0,1,0.00014655614853807745
48389,The impact of traffic aggregation on the memory performance of networking applications,2006,"Javier Verdú,Jorge García,Mario Nemirovsky,Mateo Valero",0,1,0.00014655614853807745
48390,Object recognition and segmentation in videos by connecting heterogeneous visual features,2008,"Valérie Gouet-Brunet,Bruno Lameyre",0,1,0.00014655614853807745
48399,Characterization of the Thai hostgraph,2008,"Kulwadee Somboonviwat,Masashi Toyoda,Shinji Suzuki,Masaru Kitsuregawa",0,1,0.00014655614853807745
48422,On the random generation of monotone data sets,2008,"K. De Loof,B. De Baets,H. De Meyer",0,1,0.00014655614853807745
48444,Notions of Probabilistic Computability on Represented Spaces,2008,Volker Bosserhoff,0,1,0.00014655614853807745
48464,Halfspace Matrices,2008,Alexander A. Sherstov,0,1,0.00014655614853807745
48496,A low-rate identification method for digital predistorters based on Volterra kernel interpolation,2008,"Peter Singerl,Heinz Koeppl",0,2,0.00014655614853807745
48513,A window width optimized S-transform,2008,"Ervin Sejdic,Igor Djurovic,Jin Jiang",0,2,0.00014655614853807745
48530,Adaptive e-mail intention finding mechanism based on e-mail words social networks,2007,"Che-Fu Yeh,Ching-Hao Mao,Hahn-Ming Lee,Tsuhan Chen",0,2,0.00014655614853807745
48544,Boosting text segmentation via progressive classification,2008,"Eugenio Cesario,Francesco Folino,Antonio Locane,Giuseppe Manco,Riccardo Ortale",0,1,0.00014655614853807745
48545,A product management challenge: Creating software product value through requirements selection,2008,"Sebastian Barney,Aybüke Aurum,Claes Wohlin",0,1,0.00014655614853807745
48552,Autonomous decision on intrusion detection with trained BDI agents,2008,"Agustín Orfila,Javier Carbó,Arturo Ribagorda",0,1,0.00014655614853807745
48554,Who is LB1? Discriminant analysis for the classification of specimens,2008,"Aleix M. Martinez,Onur C. Hamsici",0,1,0.00014655614853807745
48566,Learning Reliable Classifiers From Small or Incomplete Data Sets: The Naive Credal Classifier 2,2008,"Giorgio Corani,Marco Zaffalon",0,1,0.00014655614853807745
48587,Undergraduate data communications and networking projects using opnet and wireshark software,2008,"Vasil Y. Hnatyshin,Andrea F. Lobo",0,2,0.00014655614853807745
48604,"ASR post-correction for spoken dialogue systems based on semantic, syntactic, lexical and contextual information",2008,"Ramón López-Cózar,Zoraida Callejas",0,1,0.00014655614853807745
48613,Slide image retrieval: a preliminary study,2008,"Guo Min Liew,Min-Yen Kan",0,1,0.00014655614853807745
48622,Empirical evaluation of VoIP aggregation over a fixed WiMAX testbed,2008,"Kostas Pentikousis,Esa Piri,Jarno Pinola,Frerk Fitzek,Tuomas Nissilä,Ilkka Harjula",0,1,0.00014655614853807745
48633,"Semantic subtyping: Dealing set-theoretically with function, union, intersection, and negation types",2008,"Alain Frisch,Giuseppe Castagna,Véronique Benzaken",0,1,0.00014655614853807745
48645,A new time-frequency transform for non-stationary signals with any nonlinear instantaneous phase,2008,"Len Gelman,Jeremy Gould",0,2,0.00014655614853807745
48659,A study of self-organization mechanisms in ad hoc and sensor networks,2008,Falko Dressler,0,1,0.00014655614853807745
48662,A Wireless Sensor Network for Real-Time Indoor Localisation and Motion Monitoring,2008,"Lasse Klingbeil,Tim Wark",0,1,0.00014655614853807745
48665,Information fusion in wireless sensor networks,2008,"Eduardo F. Nakamura,Antonio A. F. Loureiro",0,1,0.00014655614853807745
48670,Confidence-weighted linear classification,2008,"Mark Dredze,Koby Crammer,Fernando Pereira",0,2,0.00014655614853807745
48680,Conditional fault Hamiltonicity of the complete graph,2008,Jung-Sheng Fu,0,2,0.00014655614853807745
48685,Quantitative information flow as network flow capacity,2008,"Stephen McCamant,Michael D. Ernst",0,5,0.00014655614853807745
48697,Stochastic physical synthesis considering prerouting interconnect uncertainty and process variation for FPGAs,2008,"Yan Lin,Lei He,Mike Hutton",0,3,0.00014655614853807745
48703,Struggles of new college graduates in their first software development job,2008,"Andrew Begel,Beth Simon",0,1,0.00014655614853807745
48721,Automated design of self-adjusting pipelines,2008,"Jieyi Long,Seda Ogrenci Memik",0,1,0.00014655614853807745
48750,Securing peer-to-peer media streaming systems from selfish and malicious behavior,2007,"William Conner,Klara Nahrstedt",0,1,0.00014655614853807745
48767,Web tool to support online inquiries: adapting Moodle to meet some of tutors and teachers needs,2007,"V. J. E. Miguel,S. M. M. Guerreiro,R. P. C. do Nascimento",0,1,0.00014655614853807745
48776,Confidence level solutions for stochastic programming,2008,"Yu. Nesterov,J. -Ph. Vial",0,1,0.00014655614853807745
48799,Playground games: a design strategy for supporting and understanding coordinated activity,2008,"Deborah Tatar,Joon-Suk Lee,Nouf Alaloula",0,1,0.00014655614853807745
48806,Establishing a mobile blog system in a distance education environment,2008,"Teemu H. Laine,Jarkko Suhonen",0,1,0.00014655614853807745
48838,Selecting features for object detection using an AdaBoost-compatible evaluation function,2008,"Luka Fürst,Sanja Fidler,Aleš Leonardis",0,5,0.00014655614853807745
48841,Discriminative Learning of Max-Sum Classifiers,2008,"Vojtěch Franc,Bogdan Savchynskyy",0,1,0.00014655614853807745
48860,"Induced electroencephalogram oscillations during source memory: Familiarity is reflected in the gamma band, recollection in the theta band",2008,"Thomas Gruber,Dimitris Tsivilis,Claire-Marie Giabbiconi,Matthias M. Müller",0,2,0.00014655614853807745
48886,Towards a solution for synchronizing disparate models of ultra-large-scale systems,2008,"James H. Hill,Jules White,Sean Eade,Douglas Schmidt,Trip Denton",0,1,0.00014655614853807745
48904,Articulation work in small-scale offshore software development projects,2008,"Alexander Boden,Bernhard Nett,Volker Wulf",0,1,0.00014655614853807745
48912,The Spicy system: towards a notion of mapping quality,2008,"Angela Bonifati,Giansalvatore Mecca,Alessandro Pappalardo,Salvatore Raunich,Gianvito Summa",0,1,0.00014655614853807745
48926,Integrated contextual representation for objects' identities and their locations,2008,"Nurit Gronau,Maital Neta,Moshe Bar",0,1,0.00014655614853807745
48930,Evaluating the model accuracy in automated design space exploration,2008,"Kalle Holma,Mikko Setälä,Erno Salminen,Marko Hännikäinen,Timo D. Hämäläinen",0,2,0.00014655614853807745
48944,Max-margin Classification of Data with Absent Features,2008,"Gal Chechik,Geremy Heitz,Gal Elidan,Pieter Abbeel,Daphne Koller",0,1,0.00014655614853807745
48965,Automated ab initio synthesis of complete designs of four patented optical lens systems by means of genetic programming,2008,"John r. Koza,Sameer h. Al-sakran,Lee w. Jones",0,1,0.00014655614853807745
